NOMBRE,0-25%,25-50%,50-75%,75-100%
pozo_5_img_278.tif,Fino,Fino,Fino,Fino
pozo_5_img_314.tif,Fino,Fino,Fino,Fino
pozo_5_img_315.tif,Fino,Fino,Fino,Fino
pozo_5_img_316.tif,Fino,Fino,Fino,Fino
pozo_5_img_136.tif,Grueso,Grueso,Fino,Fino
pozo_5_img_228.tif,Grueso,Grueso,Grueso,Fino
pozo_5_img_265.tif,Fino,Fino,Grueso,Grueso
pozo_5_img_313.tif,Muy grueso,Muy grueso,Fino,Fino
pozo_5_img_177.tif,Medio,Medio,Medio,Fino
pozo_5_img_187.tif,Medio,Medio,Fino,Fino
pozo_5_img_205.tif,Medio,Medio,Fino,Fino
pozo_5_img_230.tif,Fino,Medio,Medio,Medio
pozo_5_img_275.tif,Fino,Medio,Medio,Medio
pozo_5_img_279.tif,Fino,Fino,Medio,Medio
pozo_5_img_338.tif,Medio,Medio,Medio,Muy fino
pozo_5_img_1.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_2.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_3.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_4.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_5.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_6.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_7.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_8.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_13.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_14.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_15.tif,Grueso,no,no,no
pozo_5_img_16.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_121.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_122.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_123.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_124.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_125.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_126.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_127.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_128.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_129.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_130.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_133.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_134.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_135.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_156.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_157.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_158.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_159.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_160.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_161.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_162.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_163.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_164.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_165.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_197.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_201.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_202.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_203.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_227.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_236.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_237.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_238.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_239.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_240.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_241.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_242.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_243.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_244.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_246.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_247.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_266.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_267.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_308.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_309.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_310.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_311.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_312.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_318.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_319.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_320.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_325.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_326.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_327.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_328.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_329.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_337.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_343.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_344.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_345.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_346.tif,Grueso,Grueso,Grueso,Grueso
pozo_5_img_9.tif,Grueso,Grueso,Granulo o mayor,Granulo o mayor
pozo_5_img_10.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_5_img_18.tif,Limo,Limo,Limo,Limo
pozo_5_img_19.tif,Limo,Limo,Limo,Limo
pozo_5_img_20.tif,Limo,Limo,Limo,Limo
pozo_5_img_21.tif,Limo,Limo,Limo,Limo
pozo_5_img_23.tif,Limo,Limo,Limo,Limo
pozo_5_img_24.tif,Limo,Limo,Limo,Limo
pozo_5_img_25.tif,Limo,Limo,Limo,Limo
pozo_5_img_26.tif,Limo,Limo,Limo,Limo
pozo_5_img_27.tif,Limo,Limo,Limo,Limo
pozo_5_img_28.tif,Limo,Limo,Limo,Limo
pozo_5_img_29.tif,Limo,Limo,Limo,Limo
pozo_5_img_30.tif,Limo,Limo,Limo,Limo
pozo_5_img_31.tif,Limo,Limo,Limo,Limo
pozo_5_img_32.tif,Limo,Limo,Limo,Limo
pozo_5_img_33.tif,Limo,Limo,Limo,Limo
pozo_5_img_34.tif,Limo,Limo,Limo,Limo
pozo_5_img_35.tif,Limo,Limo,Limo,Limo
pozo_5_img_36.tif,Limo,Limo,Limo,Limo
pozo_5_img_37.tif,Limo,Limo,Limo,Limo
pozo_5_img_38.tif,Limo,Limo,Limo,Limo
pozo_5_img_39.tif,Limo,Limo,Limo,Limo
pozo_5_img_40.tif,Limo,Limo,Limo,Limo
pozo_5_img_41.tif,Limo,Limo,Limo,Limo
pozo_5_img_42.tif,Limo,Limo,Limo,Limo
pozo_5_img_43.tif,Limo,Limo,Limo,Limo
pozo_5_img_44.tif,Limo,Limo,Limo,Limo
pozo_5_img_45.tif,Limo,Limo,Limo,Limo
pozo_5_img_46.tif,Limo,Limo,Limo,Limo
pozo_5_img_55.tif,Limo,Limo,Limo,no
pozo_5_img_56.tif,Limo,Limo,Limo,Limo
pozo_5_img_57.tif,Limo,Limo,Limo,Limo
pozo_5_img_58.tif,Limo,Limo,Limo,Limo
pozo_5_img_59.tif,Limo,Limo,Limo,Limo
pozo_5_img_72.tif,Limo,Limo,Limo,Limo
pozo_5_img_74.tif,Limo,Limo,Limo,Limo
pozo_5_img_75.tif,Limo,Limo,Limo,Limo
pozo_5_img_76.tif,Limo,Limo,Limo,Limo
pozo_5_img_77.tif,Limo,Limo,Limo,Limo
pozo_5_img_79.tif,Limo,Limo,Limo,Limo
pozo_5_img_80.tif,Limo,Limo,Limo,Limo
pozo_5_img_81.tif,Limo,Limo,Limo,Limo
pozo_5_img_82.tif,Limo,Limo,Limo,Limo
pozo_5_img_83.tif,Limo,Limo,Limo,Limo
pozo_5_img_84.tif,Limo,Limo,Limo,Limo
pozo_5_img_85.tif,Limo,Limo,Limo,Limo
pozo_5_img_86.tif,Limo,Limo,Limo,Limo
pozo_5_img_87.tif,Limo,Limo,Limo,Limo
pozo_5_img_88.tif,Limo,Limo,Limo,Limo
pozo_5_img_89.tif,Limo,Limo,Limo,Limo
pozo_5_img_90.tif,Limo,Limo,Limo,Limo
pozo_5_img_91.tif,Limo,Limo,Limo,Limo
pozo_5_img_92.tif,Limo,Limo,Limo,Limo
pozo_5_img_93.tif,Limo,Limo,Limo,Limo
pozo_5_img_94.tif,Limo,Limo,Limo,Limo
pozo_5_img_95.tif,Limo,Limo,Limo,Limo
pozo_5_img_96.tif,Limo,Limo,Limo,Limo
pozo_5_img_105.tif,Limo,Limo,Limo,Limo
pozo_5_img_106.tif,Limo,Limo,Limo,Limo
pozo_5_img_107.tif,Limo,Limo,Limo,Limo
pozo_5_img_108.tif,Limo,Limo,Limo,Limo
pozo_5_img_109.tif,Limo,Limo,Limo,Limo
pozo_5_img_110.tif,Limo,Limo,Limo,Limo
pozo_5_img_111.tif,Limo,Limo,Limo,Limo
pozo_5_img_112.tif,Limo,Limo,Limo,Limo
pozo_5_img_113.tif,Limo,Limo,Limo,Limo
pozo_5_img_114.tif,Limo,Limo,Limo,Limo
pozo_5_img_115.tif,Limo,Limo,Limo,Limo
pozo_5_img_116.tif,Limo,Limo,Limo,Limo
pozo_5_img_117.tif,Limo,Limo,Limo,Limo
pozo_5_img_118.tif,Limo,Limo,Limo,Limo
pozo_5_img_119.tif,Limo,Limo,Limo,Limo
pozo_5_img_269.tif,Limo,Limo,Limo,no
pozo_5_img_60.tif,Limo,Limo,Limo,Fino
pozo_5_img_71.tif,Fino,Fino,Limo,Limo
pozo_5_img_271.tif,Limo,Fino,Fino,Fino
pozo_5_img_288.tif,Fino,Fino,Fino,Fino
pozo_5_img_339.tif,Medio,Medio,Medio,Medio
pozo_5_img_335.tif,Fino,Limo,Grueso,Grueso
pozo_5_img_17.tif,Grueso,Grueso,Grueso,Limo
pozo_5_img_341.tif,Grueso,Limo,Limo,Limo
pozo_5_img_342.tif,Limo,Limo,Limo,Grueso
pozo_5_img_204.tif,Medio,Medio,Medio,Medio
pozo_5_img_226.tif,Medio,Medio,Limo,Limo
pozo_5_img_268.tif,Medio,Medio,Limo,Limo
pozo_5_img_287.tif,Medio,Medio,Limo,Limo
pozo_5_img_296.tif,Medio,Medio,Limo,Limo
pozo_5_img_297.tif,Limo,Limo,Medio,Medio
pozo_5_img_298.tif,Limo,Limo,Medio,Medio
pozo_5_img_336.tif,Grueso,Grueso,Medio,Medio
pozo_5_img_22.tif,Muy fino,Muy fino,Muy fino,Limo
pozo_5_img_47.tif,Limo,Limo,Limo,Muy fino
pozo_5_img_54.tif,Muy fino,Limo,Muy fino,Limo
pozo_5_img_73.tif,Limo,Muy fino,Muy fino,Muy fino
pozo_5_img_78.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_97.tif,Limo,Limo,Limo,Limo
pozo_5_img_98.tif,Limo,Limo,Limo,Muy fino
pozo_5_img_292.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_293.tif,Muy fino,Limo,Muy fino,Muy fino
pozo_5_img_334.tif,no,no,Muy fino,Muy fino
pozo_5_img_291.tif,Medio,Medio,Medio,Medio
pozo_5_img_294.tif,Fino,Limo,Fino,Fino
pozo_5_img_138.tif,Medio,Medio,Medio,Medio
pozo_5_img_139.tif,Medio,Medio,Medio,Medio
pozo_5_img_140.tif,Medio,Medio,Medio,Medio
pozo_5_img_141.tif,Medio,Medio,Medio,Medio
pozo_5_img_142.tif,Medio,Medio,Medio,Medio
pozo_5_img_143.tif,Medio,Medio,Medio,Medio
pozo_5_img_144.tif,Medio,Medio,Medio,Medio
pozo_5_img_145.tif,Medio,Medio,Medio,Medio
pozo_5_img_146.tif,Medio,Medio,Medio,Medio
pozo_5_img_147.tif,Medio,Medio,Medio,Medio
pozo_5_img_151.tif,Medio,Medio,Medio,Medio
pozo_5_img_152.tif,Medio,Medio,Medio,Medio
pozo_5_img_153.tif,Medio,Medio,Medio,Medio
pozo_5_img_154.tif,Medio,Medio,Medio,Medio
pozo_5_img_155.tif,Medio,Medio,Medio,Medio
pozo_5_img_167.tif,Medio,Medio,Medio,Medio
pozo_5_img_168.tif,Medio,Medio,Medio,Medio
pozo_5_img_169.tif,Medio,Medio,Medio,Medio
pozo_5_img_170.tif,Medio,Medio,Medio,Medio
pozo_5_img_171.tif,Medio,Medio,Medio,Medio
pozo_5_img_172.tif,Medio,Medio,Medio,Medio
pozo_5_img_173.tif,Medio,Medio,Medio,Medio
pozo_5_img_174.tif,Medio,Medio,Medio,Medio
pozo_5_img_175.tif,Medio,Medio,Medio,Medio
pozo_5_img_176.tif,Medio,Medio,Medio,Medio
pozo_5_img_178.tif,Medio,Medio,Medio,Medio
pozo_5_img_181.tif,Medio,Medio,Medio,Medio
pozo_5_img_182.tif,Medio,Medio,Medio,Medio
pozo_5_img_184.tif,Medio,Medio,Medio,Medio
pozo_5_img_185.tif,Medio,Medio,Medio,Medio
pozo_5_img_186.tif,Medio,Medio,Medio,Medio
pozo_5_img_191.tif,Medio,Medio,Medio,Medio
pozo_5_img_192.tif,Medio,Medio,Medio,Medio
pozo_5_img_193.tif,Medio,Medio,Medio,Medio
pozo_5_img_194.tif,Medio,Medio,Medio,Medio
pozo_5_img_196.tif,Medio,Medio,Medio,Medio
pozo_5_img_199.tif,Medio,Medio,Medio,Medio
pozo_5_img_200.tif,Medio,Medio,Medio,Medio
pozo_5_img_211.tif,Medio,Medio,Medio,Medio
pozo_5_img_212.tif,Medio,Medio,Medio,Medio
pozo_5_img_213.tif,Medio,Medio,Medio,Medio
pozo_5_img_214.tif,Medio,Medio,Medio,Medio
pozo_5_img_215.tif,Medio,Medio,Medio,Medio
pozo_5_img_216.tif,Medio,Medio,Medio,Medio
pozo_5_img_217.tif,Medio,Medio,Medio,Medio
pozo_5_img_218.tif,Medio,Medio,Medio,Medio
pozo_5_img_219.tif,Medio,Medio,Medio,Medio
pozo_5_img_220.tif,Medio,Medio,Medio,Medio
pozo_5_img_221.tif,Medio,Medio,Medio,Medio
pozo_5_img_222.tif,Medio,Medio,Medio,Medio
pozo_5_img_223.tif,Medio,Medio,Medio,Medio
pozo_5_img_224.tif,Medio,Medio,Medio,Medio
pozo_5_img_225.tif,Medio,Medio,Medio,Medio
pozo_5_img_231.tif,Medio,Medio,Medio,Medio
pozo_5_img_232.tif,Medio,Medio,Medio,Medio
pozo_5_img_233.tif,Medio,Medio,Medio,Medio
pozo_5_img_234.tif,Medio,Medio,Medio,Medio
pozo_5_img_235.tif,Medio,Medio,Medio,Medio
pozo_5_img_245.tif,Medio,Medio,Medio,Medio
pozo_5_img_248.tif,Medio,Medio,Medio,Medio
pozo_5_img_249.tif,Medio,Medio,Medio,Medio
pozo_5_img_250.tif,Medio,Medio,Medio,Medio
pozo_5_img_251.tif,Medio,Medio,Medio,Medio
pozo_5_img_252.tif,Medio,Medio,Medio,Medio
pozo_5_img_253.tif,Medio,Medio,Medio,Medio
pozo_5_img_254.tif,Medio,Medio,Medio,Medio
pozo_5_img_255.tif,Medio,Medio,Medio,Medio
pozo_5_img_256.tif,Medio,Medio,Medio,Medio
pozo_5_img_257.tif,Medio,Medio,Medio,Medio
pozo_5_img_258.tif,Medio,Medio,Medio,Medio
pozo_5_img_259.tif,Medio,Medio,Medio,Medio
pozo_5_img_260.tif,Medio,Medio,Medio,Medio
pozo_5_img_261.tif,Medio,Medio,Medio,Medio
pozo_5_img_276.tif,Medio,Medio,Medio,Medio
pozo_5_img_280.tif,Medio,Medio,Medio,Medio
pozo_5_img_281.tif,Medio,Medio,Medio,Medio
pozo_5_img_282.tif,Medio,Medio,Medio,Medio
pozo_5_img_283.tif,Medio,Medio,Medio,Medio
pozo_5_img_284.tif,Medio,Medio,Medio,Medio
pozo_5_img_285.tif,Medio,Medio,Medio,Medio
pozo_5_img_286.tif,Medio,Medio,Medio,Medio
pozo_5_img_289.tif,Medio,Medio,Medio,Medio
pozo_5_img_290.tif,Medio,Medio,Medio,Medio
pozo_5_img_295.tif,Medio,Medio,Medio,Medio
pozo_5_img_299.tif,Medio,Medio,Medio,Medio
pozo_5_img_300.tif,Medio,Medio,Medio,no
pozo_5_img_301.tif,Medio,Medio,Medio,Medio
pozo_5_img_302.tif,Medio,Medio,Medio,Medio
pozo_5_img_303.tif,Medio,Medio,Medio,Medio
pozo_5_img_304.tif,Medio,Medio,Medio,Medio
pozo_5_img_305.tif,Medio,Medio,Medio,Medio
pozo_5_img_306.tif,Medio,Medio,Medio,Medio
pozo_5_img_348.tif,Medio,Medio,Medio,Medio
pozo_5_img_349.tif,Medio,Medio,Medio,Medio
pozo_5_img_350.tif,Medio,Medio,Medio,Medio
pozo_5_img_351.tif,Medio,Medio,Medio,no
pozo_5_img_166.tif,Grueso,Grueso,Medio,Medio
pozo_5_img_183.tif,Grueso,Grueso,Medio,Medio
pozo_5_img_195.tif,no,Medio,Grueso,Grueso
pozo_5_img_198.tif,Grueso,Grueso,Grueso,Medio
pozo_5_img_277.tif,Medio,Medio,Medio,Medio
pozo_5_img_317.tif,Medio,Medio,Grueso,Grueso
pozo_5_img_347.tif,Grueso,Grueso,Medio,Medio
pozo_5_img_11.tif,Granulo o mayor,Granulo o mayor,Medio,Medio
pozo_5_img_48.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_50.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_51.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_52.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_53.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_99.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_100.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_101.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_102.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_103.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_104.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_322.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_323.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_324.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_331.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_332.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_5_img_49.tif,Muy fino,Muy fino,Muy fino,Fino
pozo_5_img_149.tif,Muy fino,Muy fino,Muy fino,Fino
pozo_5_img_321.tif,Grueso,Grueso,Muy fino,Muy fino
pozo_5_img_330.tif,Grueso,Grueso,Grueso,Muy fino
pozo_5_img_333.tif,Grueso,Grueso,Muy fino,Muy fino
pozo_5_img_340.tif,Medio,Medio,Grueso,Grueso
pozo_5_img_148.tif,Medio,Medio,Muy fino,Muy fino
pozo_5_img_307.tif,Medio,Medio ,Muy fino,Muy fino
pozo_6_img_1.tif,Fino,Fino,Fino,Fino
pozo_6_img_2.tif,Fino,Fino,Fino,Fino
pozo_6_img_3.tif,Fino,Fino,Fino,Fino
pozo_6_img_9.tif,Fino,Fino,Fino,Fino
pozo_6_img_10.tif,Fino,Fino,Fino,Fino
pozo_6_img_11.tif,Fino,Fino,Fino,Fino
pozo_6_img_12.tif,Fino,Fino,Fino,Fino
pozo_6_img_13.tif,Fino,Fino,Fino,Fino
pozo_6_img_14.tif,Fino,Fino,Fino,Fino
pozo_6_img_15.tif,Fino,Fino,Fino,Fino
pozo_6_img_16.tif,Fino,Fino,Fino,Fino
pozo_6_img_17.tif,Fino,Fino,Fino,Fino
pozo_6_img_18.tif,Fino,Fino,Fino,Fino
pozo_6_img_19.tif,Fino,Fino,Fino,Fino
pozo_6_img_20.tif,Fino,Fino,Fino,Fino
pozo_6_img_21.tif,Fino,Fino,Fino,Fino
pozo_6_img_22.tif,Fino,Fino,Fino,Fino
pozo_6_img_23.tif,Fino,Fino,Fino,Fino
pozo_6_img_24.tif,Fino,Fino,Fino,Fino
pozo_6_img_32.tif,Fino,Fino,Fino,Fino
pozo_6_img_33.tif,Fino,Fino,Fino,Fino
pozo_6_img_34.tif,Fino,Fino,Fino,Fino
pozo_6_img_35.tif,Fino,Fino,Fino,Fino
pozo_6_img_36.tif,Fino,Fino,Fino,Fino
pozo_6_img_37.tif,Fino,Fino,Fino,Fino
pozo_6_img_39.tif,Fino,Fino,Fino,Fino
pozo_6_img_46.tif,Fino,Fino,Fino,Fino
pozo_6_img_47.tif,Fino,Fino,Fino,Fino
pozo_6_img_48.tif,Fino,Fino,Fino,Fino
pozo_6_img_49.tif,Fino,Fino,Fino,Fino
pozo_6_img_50.tif,Fino,Fino,Fino,Fino
pozo_6_img_51.tif,Fino,Fino,Fino,Fino
pozo_6_img_90.tif,Fino,Fino,Fino,Fino
pozo_6_img_189.tif,Fino,Fino,Fino,Fino
pozo_6_img_198.tif,Fino,Fino,Fino,Fino
pozo_6_img_199.tif,Fino,Fino,Fino,Fino
pozo_6_img_200.tif,Fino,Fino,Fino,Fino
pozo_6_img_201.tif,Fino,Fino,Fino,Fino
pozo_6_img_202.tif,Fino,Fino,Fino,Fino
pozo_6_img_209.tif,Fino,Fino,Fino,Fino
pozo_6_img_211.tif,Fino,Fino,Fino,Fino
pozo_6_img_212.tif,Fino,Fino,Fino,Fino
pozo_6_img_213.tif,Fino,Fino,Fino,Fino
pozo_6_img_228.tif,Fino,Fino,Fino,Fino
pozo_6_img_229.tif,Fino,Fino,Fino,Fino
pozo_6_img_264.tif,Fino,Fino,Fino,Fino
pozo_6_img_265.tif,Fino,Fino,Fino,Fino
pozo_6_img_266.tif,Fino,Fino,Fino,Fino
pozo_6_img_267.tif,Fino,Fino,Fino,Fino
pozo_6_img_268.tif,Fino,Fino,Fino,Fino
pozo_6_img_269.tif,Fino,Fino,Fino,Fino
pozo_6_img_270.tif,Fino,Fino,Fino,Fino
pozo_6_img_271.tif,Fino,Fino,Fino,Fino
pozo_6_img_272.tif,Fino,Fino,Fino,Fino
pozo_6_img_288.tif,Fino,Fino,Fino,Fino
pozo_6_img_289.tif,Fino,Fino,Fino,Fino
pozo_6_img_349.tif,Fino,Fino,Fino,Fino
pozo_6_img_5.tif,Fino,Fino,Medio,Medio
pozo_6_img_38.tif,Fino,Fino,Medio,Medio
pozo_6_img_154.tif,Fino,Fino,Fino,Medio
pozo_6_img_155.tif,Medio,Fino,Fino,Fino
pozo_6_img_156.tif,Fino,Fino,Medio,Medio
pozo_6_img_164.tif,Fino,Medio,Medio,Medio
pozo_6_img_4.tif,Fino,Muy fino,Fino,Muy fino
pozo_6_img_170.tif,Fino,Muy fino,Fino,Fino
pozo_6_img_184.tif,Fino,Fino,Muy fino,Fino
pozo_6_img_185.tif,Medio,Muy fino,Muy fino,Muy fino
pozo_6_img_197.tif,Muy fino,Muy fino,Fino,Fino
pozo_6_img_203.tif,Fino,Fino,Muy fino,Muy fino
pozo_6_img_210.tif,Fino,Fino,Fino,Fino
pozo_6_img_75.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_6_img_79.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_6_img_80.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_6_img_82.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_6_img_83.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_6_img_117.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_6_img_119.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_6_img_120.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_6_img_121.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_6_img_61.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_62.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_65.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_70.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_71.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_72.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_73.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_76.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_85.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_87.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_88.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_122.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_123.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_124.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_128.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_129.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_134.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_135.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_136.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_137.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_138.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_139.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_140.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_141.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_142.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_144.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_232.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_234.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_235.tif,no,Grueso,Grueso,Grueso
pozo_6_img_236.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_237.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_238.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_239.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_240.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_241.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_242.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_243.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_244.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_246.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_247.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_248.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_249.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_300.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_303.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_304.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_305.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_318.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_319.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_320.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_89.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_163.tif,Grueso,Grueso,Grueso,Grueso
pozo_6_img_63.tif,Grueso,Grueso,Granulo o mayor,Granulo o mayor
