Patch,Etiqueta
pozo_5_img_50_patch_3.png,Muy fino
pozo_5_img_50_patch_4.png,Muy fino
pozo_5_img_51_patch_1.png,Muy fino
pozo_5_img_51_patch_2.png,Muy fino
pozo_5_img_51_patch_3.png,Muy fino
pozo_5_img_51_patch_4.png,Muy fino
pozo_5_img_52_patch_1.png,Muy fino
pozo_5_img_52_patch_2.png,Muy fino
pozo_5_img_52_patch_3.png,Muy fino
pozo_5_img_52_patch_4.png,Muy fino
pozo_5_img_53_patch_1.png,Muy fino
pozo_5_img_53_patch_2.png,Muy fino
pozo_5_img_53_patch_3.png,Muy fino
pozo_5_img_53_patch_4.png,Muy fino
pozo_5_img_99_patch_1.png,Muy fino
pozo_5_img_99_patch_2.png,Muy fino
pozo_5_img_99_patch_3.png,Muy fino
pozo_5_img_99_patch_4.png,Muy fino
pozo_5_img_100_patch_1.png,Muy fino
pozo_5_img_100_patch_2.png,Muy fino
pozo_5_img_100_patch_3.png,Muy fino
pozo_5_img_100_patch_4.png,Muy fino
pozo_5_img_101_patch_1.png,Muy fino
pozo_5_img_101_patch_2.png,Muy fino
pozo_5_img_101_patch_3.png,Muy fino
pozo_5_img_101_patch_4.png,Muy fino
pozo_5_img_102_patch_1.png,Muy fino
pozo_5_img_102_patch_2.png,Muy fino
pozo_5_img_102_patch_3.png,Muy fino
pozo_5_img_102_patch_4.png,Muy fino
pozo_5_img_103_patch_1.png,Muy fino
pozo_5_img_103_patch_2.png,Muy fino
pozo_5_img_103_patch_3.png,Muy fino
pozo_5_img_103_patch_4.png,Muy fino
pozo_5_img_104_patch_1.png,Muy fino
pozo_5_img_104_patch_2.png,Muy fino
pozo_5_img_104_patch_3.png,Muy fino
pozo_5_img_104_patch_4.png,Muy fino
pozo_5_img_322_patch_1.png,Muy fino
pozo_5_img_322_patch_2.png,Muy fino
pozo_5_img_322_patch_3.png,Muy fino
pozo_5_img_322_patch_4.png,Muy fino
pozo_5_img_323_patch_1.png,Muy fino
pozo_5_img_323_patch_2.png,Muy fino
pozo_5_img_323_patch_3.png,Muy fino
pozo_5_img_323_patch_4.png,Muy fino
pozo_5_img_324_patch_1.png,Muy fino
pozo_5_img_324_patch_2.png,Muy fino
pozo_5_img_324_patch_3.png,Muy fino
pozo_5_img_324_patch_4.png,Muy fino
pozo_5_img_331_patch_1.png,Muy fino
pozo_5_img_331_patch_2.png,Muy fino
pozo_5_img_331_patch_3.png,Muy fino
pozo_5_img_331_patch_4.png,Muy fino
pozo_5_img_332_patch_1.png,Muy fino
pozo_5_img_332_patch_2.png,Muy fino
pozo_5_img_332_patch_3.png,Muy fino
pozo_5_img_332_patch_4.png,Muy fino
pozo_5_img_49_patch_1.png,Muy fino
pozo_5_img_49_patch_2.png,Muy fino
pozo_5_img_49_patch_3.png,Muy fino
pozo_5_img_49_patch_4.png,Fino
pozo_5_img_149_patch_1.png,Muy fino
pozo_5_img_149_patch_2.png,Muy fino
pozo_5_img_149_patch_3.png,Muy fino
pozo_5_img_149_patch_4.png,Fino
pozo_5_img_321_patch_1.png,Grueso
pozo_5_img_321_patch_2.png,Grueso
pozo_5_img_321_patch_3.png,Muy fino
pozo_5_img_321_patch_4.png,Muy fino
pozo_5_img_330_patch_1.png,Grueso
pozo_5_img_330_patch_2.png,Grueso
pozo_5_img_330_patch_3.png,Grueso
pozo_5_img_330_patch_4.png,Muy fino
pozo_5_img_333_patch_1.png,Grueso
pozo_5_img_333_patch_2.png,Grueso
pozo_5_img_333_patch_3.png,Muy fino
pozo_5_img_333_patch_4.png,Muy fino
pozo_5_img_340_patch_1.png,Medio
pozo_5_img_340_patch_2.png,Medio
pozo_5_img_340_patch_3.png,Grueso
pozo_5_img_340_patch_4.png,Grueso
pozo_5_img_148_patch_1.png,Medio
pozo_5_img_148_patch_2.png,Medio
pozo_5_img_148_patch_3.png,Muy fino
pozo_5_img_148_patch_4.png,Muy fino
pozo_5_img_307_patch_1.png,Medio
pozo_5_img_307_patch_2.png,Medio
pozo_5_img_307_patch_3.png,Muy fino
pozo_5_img_307_patch_4.png,Muy fino
pozo_6_img_1_patch_1.png,Fino
pozo_6_img_1_patch_2.png,Fino
pozo_6_img_1_patch_3.png,Fino
pozo_6_img_1_patch_4.png,Fino
pozo_6_img_2_patch_1.png,Fino
pozo_6_img_2_patch_2.png,Fino
pozo_6_img_2_patch_3.png,Fino
pozo_6_img_2_patch_4.png,Fino
pozo_6_img_3_patch_1.png,Fino
pozo_6_img_3_patch_2.png,Fino
pozo_6_img_3_patch_3.png,Fino
pozo_6_img_3_patch_4.png,Fino
pozo_6_img_9_patch_1.png,Fino
pozo_6_img_9_patch_2.png,Fino
pozo_6_img_9_patch_3.png,Fino
pozo_6_img_9_patch_4.png,Fino
pozo_6_img_10_patch_1.png,Fino
pozo_6_img_10_patch_2.png,Fino
pozo_6_img_10_patch_3.png,Fino
pozo_6_img_10_patch_4.png,Fino
pozo_6_img_11_patch_1.png,Fino
pozo_6_img_11_patch_2.png,Fino
pozo_6_img_11_patch_3.png,Fino
pozo_6_img_11_patch_4.png,Fino
pozo_6_img_12_patch_1.png,Fino
pozo_6_img_12_patch_2.png,Fino
pozo_6_img_12_patch_3.png,Fino
pozo_6_img_12_patch_4.png,Fino
pozo_6_img_13_patch_1.png,Fino
pozo_6_img_13_patch_2.png,Fino
pozo_6_img_13_patch_3.png,Fino
pozo_6_img_13_patch_4.png,Fino
pozo_6_img_14_patch_1.png,Fino
pozo_6_img_14_patch_2.png,Fino
pozo_6_img_14_patch_3.png,Fino
pozo_6_img_14_patch_4.png,Fino
pozo_6_img_15_patch_1.png,Fino
pozo_6_img_15_patch_2.png,Fino
pozo_6_img_15_patch_3.png,Fino
pozo_6_img_15_patch_4.png,Fino
pozo_6_img_16_patch_1.png,Fino
pozo_6_img_16_patch_2.png,Fino
pozo_6_img_16_patch_3.png,Fino
pozo_6_img_16_patch_4.png,Fino
pozo_6_img_17_patch_1.png,Fino
pozo_6_img_17_patch_2.png,Fino
pozo_6_img_17_patch_3.png,Fino
pozo_6_img_17_patch_4.png,Fino
pozo_6_img_18_patch_1.png,Fino
pozo_6_img_18_patch_2.png,Fino
pozo_6_img_18_patch_3.png,Fino
pozo_6_img_18_patch_4.png,Fino
pozo_6_img_19_patch_1.png,Fino
pozo_6_img_19_patch_2.png,Fino
pozo_6_img_19_patch_3.png,Fino
pozo_6_img_19_patch_4.png,Fino
pozo_6_img_20_patch_1.png,Fino
pozo_6_img_20_patch_2.png,Fino
pozo_6_img_20_patch_3.png,Fino
pozo_6_img_20_patch_4.png,Fino
pozo_6_img_21_patch_1.png,Fino
pozo_6_img_21_patch_2.png,Fino
pozo_6_img_21_patch_3.png,Fino
pozo_6_img_21_patch_4.png,Fino
pozo_6_img_22_patch_1.png,Fino
pozo_6_img_22_patch_2.png,Fino
pozo_6_img_22_patch_3.png,Fino
pozo_6_img_22_patch_4.png,Fino
pozo_6_img_23_patch_1.png,Fino
pozo_6_img_23_patch_2.png,Fino
pozo_6_img_23_patch_3.png,Fino
pozo_6_img_23_patch_4.png,Fino
pozo_6_img_24_patch_1.png,Fino
pozo_6_img_24_patch_2.png,Fino
pozo_6_img_24_patch_3.png,Fino
pozo_6_img_24_patch_4.png,Fino
pozo_6_img_32_patch_1.png,Fino
pozo_6_img_32_patch_2.png,Fino
pozo_6_img_32_patch_3.png,Fino
pozo_6_img_32_patch_4.png,Fino
pozo_6_img_33_patch_1.png,Fino
pozo_6_img_33_patch_2.png,Fino
pozo_6_img_33_patch_3.png,Fino
pozo_6_img_33_patch_4.png,Fino
pozo_6_img_34_patch_1.png,Fino
pozo_6_img_34_patch_2.png,Fino
pozo_6_img_34_patch_3.png,Fino
pozo_6_img_34_patch_4.png,Fino
pozo_6_img_35_patch_1.png,Fino
pozo_6_img_35_patch_2.png,Fino
pozo_6_img_35_patch_3.png,Fino
pozo_6_img_35_patch_4.png,Fino
pozo_6_img_36_patch_1.png,Fino
pozo_6_img_36_patch_2.png,Fino
pozo_6_img_36_patch_3.png,Fino
pozo_6_img_36_patch_4.png,Fino
pozo_6_img_37_patch_1.png,Fino
pozo_6_img_37_patch_2.png,Fino
pozo_6_img_37_patch_3.png,Fino
pozo_6_img_37_patch_4.png,Fino
pozo_6_img_39_patch_1.png,Fino
pozo_6_img_39_patch_2.png,Fino
pozo_6_img_39_patch_3.png,Fino
pozo_6_img_39_patch_4.png,Fino
pozo_6_img_46_patch_1.png,Fino
pozo_6_img_46_patch_2.png,Fino
pozo_6_img_46_patch_3.png,Fino
pozo_6_img_46_patch_4.png,Fino
pozo_6_img_47_patch_1.png,Fino
pozo_6_img_47_patch_2.png,Fino
pozo_6_img_47_patch_3.png,Fino
pozo_6_img_47_patch_4.png,Fino
pozo_6_img_48_patch_1.png,Fino
pozo_6_img_48_patch_2.png,Fino
pozo_6_img_48_patch_3.png,Fino
pozo_6_img_48_patch_4.png,Fino
pozo_6_img_49_patch_1.png,Fino
pozo_6_img_49_patch_2.png,Fino
pozo_6_img_49_patch_3.png,Fino
pozo_6_img_49_patch_4.png,Fino
pozo_6_img_50_patch_1.png,Fino
pozo_6_img_50_patch_2.png,Fino
pozo_6_img_50_patch_3.png,Fino
pozo_6_img_50_patch_4.png,Fino
pozo_6_img_51_patch_1.png,Fino
pozo_6_img_51_patch_2.png,Fino
pozo_6_img_51_patch_3.png,Fino
pozo_6_img_51_patch_4.png,Fino
pozo_6_img_90_patch_1.png,Fino
pozo_6_img_90_patch_2.png,Fino
pozo_6_img_90_patch_3.png,Fino
pozo_6_img_90_patch_4.png,Fino
pozo_6_img_189_patch_1.png,Fino
pozo_6_img_189_patch_2.png,Fino
pozo_6_img_189_patch_3.png,Fino
pozo_6_img_189_patch_4.png,Fino
pozo_6_img_198_patch_1.png,Fino
pozo_6_img_198_patch_2.png,Fino
pozo_6_img_198_patch_3.png,Fino
pozo_6_img_198_patch_4.png,Fino
pozo_6_img_199_patch_1.png,Fino
pozo_6_img_199_patch_2.png,Fino
pozo_6_img_199_patch_3.png,Fino
pozo_6_img_199_patch_4.png,Fino
pozo_6_img_200_patch_1.png,Fino
pozo_6_img_200_patch_2.png,Fino
pozo_6_img_200_patch_3.png,Fino
pozo_6_img_200_patch_4.png,Fino
pozo_6_img_201_patch_1.png,Fino
pozo_6_img_201_patch_2.png,Fino
pozo_6_img_201_patch_3.png,Fino
pozo_6_img_201_patch_4.png,Fino
pozo_6_img_202_patch_1.png,Fino
pozo_6_img_202_patch_2.png,Fino
pozo_6_img_202_patch_3.png,Fino
pozo_6_img_202_patch_4.png,Fino
pozo_6_img_209_patch_1.png,Fino
pozo_6_img_209_patch_2.png,Fino
pozo_6_img_209_patch_3.png,Fino
pozo_6_img_209_patch_4.png,Fino
pozo_6_img_211_patch_1.png,Fino
pozo_6_img_211_patch_2.png,Fino
pozo_6_img_211_patch_3.png,Fino
pozo_6_img_211_patch_4.png,Fino
pozo_6_img_212_patch_1.png,Fino
pozo_6_img_212_patch_2.png,Fino
pozo_6_img_212_patch_3.png,Fino
pozo_6_img_212_patch_4.png,Fino
pozo_6_img_213_patch_1.png,Fino
pozo_6_img_213_patch_2.png,Fino
pozo_6_img_213_patch_3.png,Fino
pozo_6_img_213_patch_4.png,Fino
pozo_6_img_228_patch_1.png,Fino
pozo_6_img_228_patch_2.png,Fino
pozo_6_img_228_patch_3.png,Fino
pozo_6_img_228_patch_4.png,Fino
pozo_6_img_229_patch_1.png,Fino
pozo_6_img_229_patch_2.png,Fino
pozo_6_img_229_patch_3.png,Fino
pozo_6_img_229_patch_4.png,Fino
pozo_6_img_264_patch_1.png,Fino
pozo_6_img_264_patch_2.png,Fino
pozo_6_img_264_patch_3.png,Fino
pozo_6_img_264_patch_4.png,Fino
pozo_6_img_265_patch_1.png,Fino
pozo_6_img_265_patch_2.png,Fino
pozo_6_img_265_patch_3.png,Fino
pozo_6_img_265_patch_4.png,Fino
pozo_6_img_266_patch_1.png,Fino
pozo_6_img_266_patch_2.png,Fino
pozo_6_img_266_patch_3.png,Fino
pozo_6_img_266_patch_4.png,Fino
pozo_6_img_267_patch_1.png,Fino
pozo_6_img_267_patch_2.png,Fino
pozo_6_img_267_patch_3.png,Fino
pozo_6_img_267_patch_4.png,Fino
pozo_6_img_268_patch_1.png,Fino
pozo_6_img_268_patch_2.png,Fino
pozo_6_img_268_patch_3.png,Fino
pozo_6_img_268_patch_4.png,Fino
pozo_6_img_269_patch_1.png,Fino
pozo_6_img_269_patch_2.png,Fino
pozo_6_img_269_patch_3.png,Fino
pozo_6_img_269_patch_4.png,Fino
pozo_6_img_270_patch_1.png,Fino
pozo_6_img_270_patch_2.png,Fino
pozo_6_img_270_patch_3.png,Fino
pozo_6_img_270_patch_4.png,Fino
pozo_6_img_271_patch_1.png,Fino
pozo_6_img_271_patch_2.png,Fino
pozo_6_img_271_patch_3.png,Fino
pozo_6_img_271_patch_4.png,Fino
pozo_6_img_272_patch_1.png,Fino
pozo_6_img_272_patch_2.png,Fino
pozo_6_img_272_patch_3.png,Fino
pozo_6_img_272_patch_4.png,Fino
pozo_6_img_288_patch_1.png,Fino
pozo_6_img_288_patch_2.png,Fino
pozo_6_img_288_patch_3.png,Fino
pozo_6_img_288_patch_4.png,Fino
pozo_6_img_289_patch_1.png,Fino
pozo_6_img_289_patch_2.png,Fino
pozo_6_img_289_patch_3.png,Fino
pozo_6_img_289_patch_4.png,Fino
pozo_6_img_349_patch_1.png,Fino
pozo_6_img_349_patch_2.png,Fino
pozo_6_img_349_patch_3.png,Fino
pozo_6_img_349_patch_4.png,Fino
pozo_6_img_5_patch_1.png,Fino
pozo_6_img_5_patch_2.png,Fino
pozo_6_img_5_patch_3.png,Medio
pozo_6_img_5_patch_4.png,Medio
pozo_6_img_38_patch_1.png,Fino
pozo_6_img_38_patch_2.png,Fino
pozo_6_img_38_patch_3.png,Medio
pozo_6_img_38_patch_4.png,Medio
pozo_6_img_154_patch_1.png,Fino
pozo_6_img_154_patch_2.png,Fino
pozo_6_img_154_patch_3.png,Fino
pozo_6_img_154_patch_4.png,Medio
pozo_6_img_155_patch_1.png,Medio
pozo_6_img_155_patch_2.png,Fino
pozo_6_img_155_patch_3.png,Fino
pozo_6_img_155_patch_4.png,Fino
pozo_6_img_156_patch_1.png,Fino
pozo_6_img_156_patch_2.png,Fino
pozo_6_img_156_patch_3.png,Medio
pozo_6_img_156_patch_4.png,Medio
pozo_6_img_164_patch_1.png,Fino
pozo_6_img_164_patch_2.png,Medio
pozo_6_img_164_patch_3.png,Medio
pozo_6_img_164_patch_4.png,Medio
pozo_6_img_4_patch_1.png,Fino
pozo_6_img_4_patch_2.png,Muy fino
pozo_6_img_4_patch_3.png,Fino
pozo_6_img_4_patch_4.png,Muy fino
pozo_6_img_170_patch_1.png,Fino
pozo_6_img_170_patch_2.png,Muy fino
pozo_6_img_170_patch_3.png,Fino
pozo_6_img_170_patch_4.png,Fino
pozo_6_img_184_patch_1.png,Fino
pozo_6_img_184_patch_2.png,Fino
pozo_6_img_184_patch_3.png,Muy fino
pozo_6_img_184_patch_4.png,Fino
pozo_6_img_185_patch_1.png,Medio
pozo_6_img_185_patch_2.png,Muy fino
pozo_6_img_185_patch_3.png,Muy fino
pozo_6_img_185_patch_4.png,Muy fino
pozo_6_img_197_patch_1.png,Muy fino
pozo_6_img_197_patch_2.png,Muy fino
pozo_6_img_197_patch_3.png,Fino
pozo_6_img_197_patch_4.png,Fino
pozo_6_img_203_patch_1.png,Fino
pozo_6_img_203_patch_2.png,Fino
pozo_6_img_203_patch_3.png,Muy fino
pozo_6_img_203_patch_4.png,Muy fino
pozo_6_img_210_patch_1.png,Fino
pozo_6_img_210_patch_2.png,Fino
pozo_6_img_210_patch_3.png,Fino
pozo_6_img_210_patch_4.png,Fino
pozo_6_img_75_patch_1.png,Granulo o mayor
pozo_6_img_75_patch_2.png,Granulo o mayor
pozo_6_img_75_patch_3.png,Granulo o mayor
pozo_6_img_75_patch_4.png,Granulo o mayor
pozo_6_img_79_patch_1.png,Granulo o mayor
pozo_6_img_79_patch_2.png,Granulo o mayor
pozo_6_img_79_patch_3.png,Granulo o mayor
pozo_6_img_79_patch_4.png,Granulo o mayor
pozo_6_img_80_patch_1.png,Granulo o mayor
pozo_6_img_80_patch_2.png,Granulo o mayor
pozo_6_img_80_patch_3.png,Granulo o mayor
pozo_6_img_80_patch_4.png,Granulo o mayor
pozo_6_img_82_patch_1.png,Granulo o mayor
pozo_6_img_82_patch_2.png,Granulo o mayor
pozo_6_img_82_patch_3.png,Granulo o mayor
pozo_6_img_82_patch_4.png,Granulo o mayor
pozo_6_img_83_patch_1.png,Granulo o mayor
pozo_6_img_83_patch_2.png,Granulo o mayor
pozo_6_img_83_patch_3.png,Granulo o mayor
pozo_6_img_83_patch_4.png,Granulo o mayor
pozo_6_img_117_patch_1.png,Granulo o mayor
pozo_6_img_117_patch_2.png,Granulo o mayor
pozo_6_img_117_patch_3.png,Granulo o mayor
pozo_6_img_117_patch_4.png,Granulo o mayor
pozo_6_img_119_patch_1.png,Granulo o mayor
pozo_6_img_119_patch_2.png,Granulo o mayor
pozo_6_img_119_patch_3.png,Granulo o mayor
pozo_6_img_119_patch_4.png,Granulo o mayor
pozo_6_img_120_patch_1.png,Granulo o mayor
pozo_6_img_120_patch_2.png,Granulo o mayor
pozo_6_img_120_patch_3.png,Granulo o mayor
pozo_6_img_120_patch_4.png,Granulo o mayor
pozo_6_img_121_patch_1.png,Granulo o mayor
pozo_6_img_121_patch_2.png,Granulo o mayor
pozo_6_img_121_patch_3.png,Granulo o mayor
pozo_6_img_121_patch_4.png,Granulo o mayor
pozo_6_img_61_patch_1.png,Grueso
pozo_6_img_61_patch_2.png,Grueso
pozo_6_img_61_patch_3.png,Grueso
pozo_6_img_61_patch_4.png,Grueso
pozo_6_img_62_patch_1.png,Grueso
pozo_6_img_62_patch_2.png,Grueso
pozo_6_img_62_patch_3.png,Grueso
pozo_6_img_62_patch_4.png,Grueso
pozo_6_img_65_patch_1.png,Grueso
pozo_6_img_65_patch_2.png,Grueso
pozo_6_img_65_patch_3.png,Grueso
pozo_6_img_65_patch_4.png,Grueso
pozo_6_img_70_patch_1.png,Grueso
pozo_6_img_70_patch_2.png,Grueso
pozo_6_img_70_patch_3.png,Grueso
pozo_6_img_70_patch_4.png,Grueso
pozo_6_img_71_patch_1.png,Grueso
pozo_6_img_71_patch_2.png,Grueso
pozo_6_img_71_patch_3.png,Grueso
pozo_6_img_71_patch_4.png,Grueso
pozo_6_img_72_patch_1.png,Grueso
pozo_6_img_72_patch_2.png,Grueso
pozo_6_img_72_patch_3.png,Grueso
pozo_6_img_72_patch_4.png,Grueso
pozo_6_img_73_patch_1.png,Grueso
pozo_6_img_73_patch_2.png,Grueso
pozo_6_img_73_patch_3.png,Grueso
pozo_6_img_73_patch_4.png,Grueso
pozo_6_img_76_patch_1.png,Grueso
pozo_6_img_76_patch_2.png,Grueso
pozo_6_img_76_patch_3.png,Grueso
pozo_6_img_76_patch_4.png,Grueso
pozo_6_img_85_patch_1.png,Grueso
pozo_6_img_85_patch_2.png,Grueso
pozo_6_img_85_patch_3.png,Grueso
pozo_6_img_85_patch_4.png,Grueso
pozo_6_img_87_patch_1.png,Grueso
pozo_6_img_87_patch_2.png,Grueso
pozo_6_img_87_patch_3.png,Grueso
pozo_6_img_87_patch_4.png,Grueso
pozo_6_img_88_patch_1.png,Grueso
pozo_6_img_88_patch_2.png,Grueso
pozo_6_img_88_patch_3.png,Grueso
pozo_6_img_88_patch_4.png,Grueso
pozo_6_img_122_patch_1.png,Grueso
pozo_6_img_122_patch_2.png,Grueso
pozo_6_img_122_patch_3.png,Grueso
pozo_6_img_122_patch_4.png,Grueso
pozo_6_img_123_patch_1.png,Grueso
pozo_6_img_123_patch_2.png,Grueso
pozo_6_img_123_patch_3.png,Grueso
pozo_6_img_123_patch_4.png,Grueso
pozo_6_img_124_patch_1.png,Grueso
pozo_6_img_124_patch_2.png,Grueso
pozo_6_img_124_patch_3.png,Grueso
pozo_6_img_124_patch_4.png,Grueso
pozo_6_img_128_patch_1.png,Grueso
pozo_6_img_128_patch_2.png,Grueso
pozo_6_img_128_patch_3.png,Grueso
pozo_6_img_128_patch_4.png,Grueso
pozo_6_img_129_patch_1.png,Grueso
pozo_6_img_129_patch_2.png,Grueso
pozo_6_img_129_patch_3.png,Grueso
pozo_6_img_129_patch_4.png,Grueso
pozo_6_img_134_patch_1.png,Grueso
pozo_6_img_134_patch_2.png,Grueso
pozo_6_img_134_patch_3.png,Grueso
pozo_6_img_134_patch_4.png,Grueso
pozo_6_img_135_patch_1.png,Grueso
pozo_6_img_135_patch_2.png,Grueso
pozo_6_img_135_patch_3.png,Grueso
pozo_6_img_135_patch_4.png,Grueso
pozo_6_img_136_patch_1.png,Grueso
pozo_6_img_136_patch_2.png,Grueso
pozo_6_img_136_patch_3.png,Grueso
pozo_6_img_136_patch_4.png,Grueso
pozo_6_img_137_patch_1.png,Grueso
pozo_6_img_137_patch_2.png,Grueso
pozo_6_img_137_patch_3.png,Grueso
pozo_6_img_137_patch_4.png,Grueso
pozo_6_img_138_patch_1.png,Grueso
pozo_6_img_138_patch_2.png,Grueso
pozo_6_img_138_patch_3.png,Grueso
pozo_6_img_138_patch_4.png,Grueso
pozo_6_img_139_patch_1.png,Grueso
pozo_6_img_139_patch_2.png,Grueso
pozo_6_img_139_patch_3.png,Grueso
pozo_6_img_139_patch_4.png,Grueso
pozo_6_img_140_patch_1.png,Grueso
pozo_6_img_140_patch_2.png,Grueso
pozo_6_img_140_patch_3.png,Grueso
pozo_6_img_140_patch_4.png,Grueso
pozo_6_img_141_patch_1.png,Grueso
pozo_6_img_141_patch_2.png,Grueso
pozo_6_img_141_patch_3.png,Grueso
pozo_6_img_141_patch_4.png,Grueso
pozo_6_img_142_patch_1.png,Grueso
pozo_6_img_142_patch_2.png,Grueso
pozo_6_img_142_patch_3.png,Grueso
pozo_6_img_142_patch_4.png,Grueso
pozo_6_img_144_patch_1.png,Grueso
pozo_6_img_144_patch_2.png,Grueso
pozo_6_img_144_patch_3.png,Grueso
pozo_6_img_144_patch_4.png,Grueso
pozo_6_img_232_patch_1.png,Grueso
pozo_6_img_232_patch_2.png,Grueso
pozo_6_img_232_patch_3.png,Grueso
pozo_6_img_232_patch_4.png,Grueso
pozo_6_img_234_patch_1.png,Grueso
pozo_6_img_234_patch_2.png,Grueso
pozo_6_img_234_patch_3.png,Grueso
pozo_6_img_234_patch_4.png,Grueso
pozo_6_img_235_patch_1.png,no
pozo_6_img_235_patch_2.png,Grueso
pozo_6_img_235_patch_3.png,Grueso
pozo_6_img_235_patch_4.png,Grueso
pozo_6_img_236_patch_1.png,Grueso
pozo_6_img_236_patch_2.png,Grueso
pozo_6_img_236_patch_3.png,Grueso
pozo_6_img_236_patch_4.png,Grueso
pozo_6_img_237_patch_1.png,Grueso
pozo_6_img_237_patch_2.png,Grueso
pozo_6_img_237_patch_3.png,Grueso
pozo_6_img_237_patch_4.png,Grueso
pozo_6_img_238_patch_1.png,Grueso
pozo_6_img_238_patch_2.png,Grueso
pozo_6_img_238_patch_3.png,Grueso
pozo_6_img_238_patch_4.png,Grueso
pozo_6_img_239_patch_1.png,Grueso
pozo_6_img_239_patch_2.png,Grueso
pozo_6_img_239_patch_3.png,Grueso
pozo_6_img_239_patch_4.png,Grueso
pozo_6_img_240_patch_1.png,Grueso
pozo_6_img_240_patch_2.png,Grueso
pozo_6_img_240_patch_3.png,Grueso
pozo_6_img_240_patch_4.png,Grueso
pozo_6_img_241_patch_1.png,Grueso
pozo_6_img_241_patch_2.png,Grueso
pozo_6_img_241_patch_3.png,Grueso
pozo_6_img_241_patch_4.png,Grueso
pozo_6_img_242_patch_1.png,Grueso
pozo_6_img_242_patch_2.png,Grueso
pozo_6_img_242_patch_3.png,Grueso
pozo_6_img_242_patch_4.png,Grueso
pozo_6_img_243_patch_1.png,Grueso
pozo_6_img_243_patch_2.png,Grueso
pozo_6_img_243_patch_3.png,Grueso
pozo_6_img_243_patch_4.png,Grueso
pozo_6_img_244_patch_1.png,Grueso
pozo_6_img_244_patch_2.png,Grueso
pozo_6_img_244_patch_3.png,Grueso
pozo_6_img_244_patch_4.png,Grueso
pozo_6_img_246_patch_1.png,Grueso
pozo_6_img_246_patch_2.png,Grueso
pozo_6_img_246_patch_3.png,Grueso
pozo_6_img_246_patch_4.png,Grueso
pozo_6_img_247_patch_1.png,Grueso
pozo_6_img_247_patch_2.png,Grueso
pozo_6_img_247_patch_3.png,Grueso
pozo_6_img_247_patch_4.png,Grueso
pozo_6_img_248_patch_1.png,Grueso
pozo_6_img_248_patch_2.png,Grueso
pozo_6_img_248_patch_3.png,Grueso
pozo_6_img_248_patch_4.png,Grueso
pozo_6_img_249_patch_1.png,Grueso
pozo_6_img_249_patch_2.png,Grueso
pozo_6_img_249_patch_3.png,Grueso
pozo_6_img_249_patch_4.png,Grueso
pozo_6_img_300_patch_1.png,Grueso
pozo_6_img_300_patch_2.png,Grueso
pozo_6_img_300_patch_3.png,Grueso
pozo_6_img_300_patch_4.png,Grueso
pozo_6_img_303_patch_1.png,Grueso
pozo_6_img_303_patch_2.png,Grueso
pozo_6_img_303_patch_3.png,Grueso
pozo_6_img_303_patch_4.png,Grueso
pozo_6_img_304_patch_1.png,Grueso
pozo_6_img_304_patch_2.png,Grueso
pozo_6_img_304_patch_3.png,Grueso
pozo_6_img_304_patch_4.png,Grueso
pozo_6_img_305_patch_1.png,Grueso
pozo_6_img_305_patch_2.png,Grueso
pozo_6_img_305_patch_3.png,Grueso
pozo_6_img_305_patch_4.png,Grueso
pozo_6_img_318_patch_1.png,Grueso
pozo_6_img_318_patch_2.png,Grueso
pozo_6_img_318_patch_3.png,Grueso
pozo_6_img_318_patch_4.png,Grueso
pozo_6_img_319_patch_1.png,Grueso
pozo_6_img_319_patch_2.png,Grueso
pozo_6_img_319_patch_3.png,Grueso
pozo_6_img_319_patch_4.png,Grueso
pozo_6_img_320_patch_1.png,Grueso
pozo_6_img_320_patch_2.png,Grueso
pozo_6_img_320_patch_3.png,Grueso
pozo_6_img_320_patch_4.png,Grueso
pozo_6_img_89_patch_1.png,Grueso
pozo_6_img_89_patch_2.png,Grueso
pozo_6_img_89_patch_3.png,Grueso
pozo_6_img_89_patch_4.png,Grueso
pozo_6_img_163_patch_1.png,Grueso
pozo_6_img_163_patch_2.png,Grueso
pozo_6_img_163_patch_3.png,Grueso
pozo_6_img_163_patch_4.png,Grueso
pozo_6_img_63_patch_1.png,Grueso
pozo_6_img_63_patch_2.png,Grueso
pozo_6_img_63_patch_3.png,Granulo o mayor
pozo_6_img_63_patch_4.png,Granulo o mayor
pozo_6_img_64_patch_1.png,Granulo o mayor
pozo_6_img_64_patch_2.png,Granulo o mayor
pozo_6_img_64_patch_3.png,Granulo o mayor
pozo_6_img_64_patch_4.png,Granulo o mayor
pozo_6_img_66_patch_1.png,Grueso
pozo_6_img_66_patch_2.png,Grueso
pozo_6_img_66_patch_3.png,Granulo o mayor
pozo_6_img_66_patch_4.png,Granulo o mayor
pozo_6_img_67_patch_1.png,Granulo o mayor
pozo_6_img_67_patch_2.png,Granulo o mayor
pozo_6_img_67_patch_3.png,Grueso
pozo_6_img_67_patch_4.png,Grueso
pozo_6_img_74_patch_1.png,Granulo o mayor
pozo_6_img_74_patch_2.png,Granulo o mayor
pozo_6_img_74_patch_3.png,Granulo o mayor
pozo_6_img_74_patch_4.png,Grueso
pozo_6_img_77_patch_1.png,Grueso
pozo_6_img_77_patch_2.png,Granulo o mayor
pozo_6_img_77_patch_3.png,Granulo o mayor
pozo_6_img_77_patch_4.png,Granulo o mayor
pozo_6_img_78_patch_1.png,Granulo o mayor
